CustomerID,Age,Gender,Income,VisitFrequency,AverageSpend,PreferredCuisine,TimeOfVisit,GroupSize,DiningOccasion,MealType,OnlineReservation,DeliveryOrder,LoyaltyProgramMember,WaitTime,ServiceRating,FoodRating,AmbianceRating,HighSatisfaction
843,53,Male,31353.76388,Daily,66.10095026,Italian,Dinner,7,Business,Takeaway,1,1,1,17.26,2,2,5,1
860,32,Female,80409.17634,Daily,136.225737,Chinese,Lunch,7,Celebration,Takeaway,0,1,0,5.41,2,2,5,1
893,56,Female,82348.16667,Daily,141.9061337,Chinese,Dinner,5,Celebration,Dine-in,0,1,0,42.25,3,4,2,1
916,66,Female,73712.6633,Daily,135.0943364,Italian,Breakfast,1,Celebration,Dine-in,0,0,1,7.78,4,4,1,1
929,38,Male,54183.51737,Daily,118.4997749,Italian,Lunch,7,Business,Dine-in,1,1,0,21.71,2,3,4,1
977,57,Male,30554.93638,Weekly,24.62997419,Italian,Breakfast,8,Casual,Takeaway,0,0,1,5.02,3,3,3,1
987,32,Male,49010.19144,Daily,126.6812417,Indian,Lunch,1,Celebration,Takeaway,0,0,0,31.58,3,3,3,1
1014,48,Female,124862.7326,Weekly,162.0569126,Italian,Breakfast,4,Celebration,Dine-in,1,0,1,31.84,2,5,2,1
1057,61,Female,70033.90297,Weekly,151.7964219,American,Dinner,5,Celebration,Dine-in,0,1,1,24.71,3,4,2,1
1059,61,Female,27476.24966,Daily,73.45716926,Chinese,Breakfast,9,Casual,Takeaway,0,0,0,57.58,2,2,5,1
1066,47,Female,38263.42915,Daily,98.94051101,Mexican,Breakfast,9,Casual,Dine-in,1,0,0,56.81,3,4,2,1
1115,37,Female,149828.3178,Daily,160.2155407,Chinese,Breakfast,4,Casual,Dine-in,0,0,1,22.49,2,3,4,1
1135,61,Male,84507.2978,Daily,143.6138184,Chinese,Lunch,5,Business,Takeaway,1,0,0,31.76,4,4,1,1
1196,40,Female,52381.02089,Monthly,61.40911602,American,Dinner,4,Casual,Takeaway,0,0,0,22.79,3,3,3,1
1202,64,Female,95084.72937,Daily,164.8410528,Italian,Breakfast,9,Business,Dine-in,0,0,0,35.67,5,2,2,1
1232,21,Male,34672.06877,Rarely,77.72553724,American,Breakfast,2,Celebration,Dine-in,1,1,1,15.32,4,2,3,1
1235,36,Male,136693.5604,Monthly,178.1120675,Mexican,Breakfast,5,Celebration,Dine-in,1,1,1,52.44,4,2,4,1
1258,30,Male,56879.17452,Weekly,134.9758811,Indian,Breakfast,9,Casual,Dine-in,1,1,1,29.64,5,3,1,1
1301,35,Female,95712.52567,Monthly,138.0650298,Indian,Breakfast,2,Celebration,Dine-in,0,1,1,27.5,2,4,4,1
1368,57,Male,25592.82649,Daily,69.80957852,Mexican,Lunch,5,Celebration,Takeaway,0,1,0,22.51,4,2,3,1
1390,31,Male,104714.1487,Daily,135.1727307,American,Dinner,6,Casual,Dine-in,1,1,1,23.12,1,3,5,1
1406,38,Female,62609.63374,Daily,104.2682431,Indian,Lunch,4,Business,Dine-in,0,0,0,20.06,1,3,5,1
1431,32,Female,73072.40682,Daily,102.1820596,Mexican,Lunch,7,Casual,Takeaway,0,0,0,43.83,1,3,5,1
1508,46,Male,130033.5212,Daily,158.2694399,American,Lunch,9,Celebration,Takeaway,0,0,1,7.11,2,2,5,1
1553,43,Male,135728.3216,Weekly,171.2834434,Italian,Dinner,3,Celebration,Dine-in,1,1,0,3.69,2,2,5,1
1672,49,Male,23997.26346,Daily,40.29200369,Chinese,Lunch,1,Casual,Takeaway,0,0,0,57.74,2,2,5,1
1826,69,Female,49914.00552,Daily,95.85442263,Indian,Lunch,1,Business,Takeaway,0,0,0,18.54,2,2,5,1
1872,56,Female,56122.26473,Weekly,108.8864404,Mexican,Lunch,1,Celebration,Dine-in,0,1,1,19.83,2,2,5,1
2026,59,Male,97537.49429,Rarely,145.8197298,Italian,Lunch,5,Business,Dine-in,1,0,1,2.92,2,2,5,1
2032,69,Female,133616.9223,Monthly,159.6319273,Chinese,Dinner,8,Celebration,Dine-in,0,1,0,46.69,1,3,5,1
2037,47,Male,100649.4254,Rarely,132.4868659,Italian,Breakfast,6,Celebration,Dine-in,1,0,0,20.14,3,1,5,1
2040,66,Female,81638.70645,Rarely,131.5675214,Indian,Dinner,2,Casual,Dine-in,0,1,0,28.71,2,2,5,1
2077,60,Male,39137.95166,Monthly,73.22811823,American,Dinner,4,Business,Takeaway,0,1,1,55.98,1,3,5,1
2108,42,Male,92313.54823,Weekly,116.2808348,Italian,Dinner,2,Casual,Takeaway,1,1,0,24.37,2,2,5,1
2120,22,Male,132319.5225,Monthly,166.9450497,Mexican,Lunch,3,Celebration,Takeaway,1,0,0,8.04,3,1,5,1
2152,24,Male,33090.31263,Weekly,54.24176417,Italian,Dinner,6,Casual,Dine-in,1,1,0,24.23,2,2,5,1
720,64,Male,67877.94939,Weekly,158.6399072,Indian,Breakfast,1,Business,Takeaway,1,0,1,23.25,2,4,4,1
764,46,Male,103032.1439,Weekly,141.2318873,Mexican,Breakfast,2,Celebration,Takeaway,0,1,1,9.41,3,2,5,1
780,23,Male,80029.31837,Weekly,152.036781,Italian,Dinner,3,Casual,Takeaway,1,1,1,1.89,3,4,3,1
804,22,Female,121791.4643,Daily,164.1463317,Chinese,Lunch,9,Casual,Takeaway,0,1,1,27.24,5,2,3,1
835,57,Female,81534.21222,Daily,129.6980439,Chinese,Breakfast,5,Casual,Dine-in,0,1,1,42.88,4,3,3,1
841,19,Female,58886.85544,Monthly,145.2615966,Indian,Dinner,6,Casual,Dine-in,0,1,0,20.01,4,3,3,1
884,59,Male,22878.16684,Daily,56.25534018,American,Lunch,6,Casual,Takeaway,0,0,1,24.61,5,4,1,1
895,36,Male,89367.31779,Daily,153.8517828,Chinese,Lunch,5,Business,Dine-in,0,1,0,28.53,4,2,4,1
906,28,Male,108668.781,Daily,146.2892432,American,Dinner,2,Business,Takeaway,0,1,1,37.71,4,3,3,1
914,46,Male,122641.3476,Weekly,190.3896453,American,Breakfast,3,Celebration,Dine-in,0,0,1,33.41,4,5,1,1
928,23,Female,100556.4567,Daily,123.7452941,Mexican,Lunch,9,Celebration,Takeaway,0,0,0,40.52,3,3,4,1
934,46,Male,20879.58673,Daily,36.99682536,American,Breakfast,4,Celebration,Dine-in,0,0,0,0.67,3,4,3,1
938,35,Male,121808.1669,Rarely,141.4443975,Mexican,Lunch,5,Business,Takeaway,0,0,0,13.53,4,3,3,1
940,68,Female,141729.0745,Rarely,191.8179092,Mexican,Breakfast,9,Celebration,Takeaway,1,0,1,6.41,3,4,3,1
944,37,Female,75545.38875,Daily,121.2382753,Chinese,Breakfast,6,Celebration,Dine-in,0,1,0,43.68,3,4,3,1
971,18,Male,99997.66622,Weekly,142.5584668,Italian,Dinner,3,Casual,Dine-in,1,1,1,0.27,2,5,3,1
974,52,Female,145094.9798,Daily,159.8774303,Mexican,Lunch,8,Business,Dine-in,1,1,0,18.11,3,4,3,1
985,60,Male,125736.7281,Monthly,148.5821613,Italian,Lunch,2,Casual,Dine-in,1,1,1,25.12,5,4,1,1
990,63,Female,81903.51402,Rarely,130.4927379,Chinese,Breakfast,4,Celebration,Takeaway,1,1,1,29.27,4,2,4,1
1009,43,Male,139979.3532,Rarely,173.6337979,Mexican,Dinner,7,Business,Dine-in,1,0,0,17.59,3,3,4,1
1018,22,Female,149415.72,Monthly,191.1934024,American,Breakfast,5,Business,Dine-in,0,0,0,28.73,3,4,3,1
1027,57,Female,84244.35413,Weekly,155.2566053,Chinese,Breakfast,9,Casual,Takeaway,0,0,1,9.26,3,4,3,1
1045,44,Female,151051.5959,Daily,170.0442227,Italian,Lunch,2,Celebration,Takeaway,0,1,0,28.27,3,3,4,1
1047,22,Male,83069.29383,Rarely,154.473902,Indian,Lunch,3,Celebration,Dine-in,0,0,1,3.23,1,5,4,1
1067,40,Female,124229.3841,Daily,144.7984447,Italian,Dinner,6,Business,Takeaway,1,0,1,56.38,3,5,2,1
1078,62,Female,149239.8797,Daily,200.2208267,Mexican,Breakfast,6,Celebration,Dine-in,0,0,1,25.8,4,2,4,1
1084,25,Male,88206.70744,Weekly,116.1545041,American,Breakfast,6,Celebration,Dine-in,0,1,1,10.21,4,4,2,1
1148,53,Male,119519.6204,Monthly,179.6444821,Chinese,Breakfast,4,Celebration,Takeaway,1,0,1,28.21,4,4,2,1
1162,66,Female,123197.6081,Rarely,151.9124567,Indian,Dinner,7,Casual,Takeaway,0,0,1,15.71,4,3,3,1
1200,38,Female,27432.36064,Daily,53.19207065,American,Dinner,1,Casual,Dine-in,0,1,1,51.1,2,4,4,1
1233,47,Female,74663.77022,Weekly,112.8281074,Mexican,Dinner,6,Casual,Takeaway,0,0,0,10.48,3,4,3,1
1262,54,Male,115946.3988,Weekly,166.5138152,Chinese,Breakfast,6,Casual,Takeaway,0,0,0,22.36,3,3,4,1
1293,69,Female,33160.60614,Daily,48.03474734,American,Breakfast,8,Casual,Takeaway,1,0,0,30.91,4,2,4,1
1308,44,Female,53741.79902,Daily,41.20835235,American,Breakfast,8,Business,Takeaway,0,1,0,26.92,5,4,1,1
1311,23,Female,24500.37456,Daily,57.26284903,Indian,Dinner,4,Casual,Takeaway,0,0,1,47.14,2,3,5,1
1363,18,Female,128648.2818,Daily,165.8929141,Indian,Breakfast,7,Business,Takeaway,1,1,1,51.26,5,3,2,1
1456,55,Male,44635.60388,Daily,83.67028728,Italian,Dinner,4,Business,Dine-in,1,1,1,18.52,3,2,5,1
1483,40,Male,136249.077,Daily,199.3810211,Indian,Breakfast,1,Celebration,Takeaway,0,0,0,21.11,2,3,5,1
1549,38,Male,101437.5494,Weekly,111.2535478,Mexican,Breakfast,4,Casual,Dine-in,0,1,1,11.73,1,4,5,1
1573,59,Male,58740.44996,Daily,124.3952787,Indian,Dinner,2,Casual,Takeaway,1,1,0,49.21,2,3,5,1
1587,26,Male,117631.9702,Daily,159.9164574,Mexican,Lunch,9,Celebration,Takeaway,1,0,1,30.46,2,3,5,1
1622,38,Male,63890.21025,Weekly,115.5532899,Italian,Lunch,2,Celebration,Takeaway,1,1,1,27.33,2,3,5,1
1645,42,Female,50202.32566,Daily,144.6727223,Indian,Breakfast,1,Business,Dine-in,0,0,0,6.66,3,2,5,1
1694,65,Male,123892.6385,Daily,129.8542015,Mexican,Breakfast,4,Business,Takeaway,0,0,1,15.99,2,3,5,1
1779,68,Male,98754.27303,Daily,121.6291209,Chinese,Breakfast,2,Business,Dine-in,0,1,0,48.02,2,3,5,1
1846,39,Female,40810.16178,Daily,70.94692712,Mexican,Lunch,2,Casual,Dine-in,0,1,0,38.28,2,3,5,1
1900,38,Male,57801.41734,Daily,121.0632193,Italian,Breakfast,9,Business,Dine-in,0,1,0,39.01,1,4,5,1
1903,37,Female,86171.52177,Daily,153.2152878,Mexican,Lunch,7,Business,Dine-in,0,0,1,47.96,2,3,5,1
1914,61,Male,118384.6346,Weekly,152.9452958,Chinese,Dinner,4,Celebration,Takeaway,1,1,1,29.08,2,3,5,1
1938,60,Male,47375.0527,Weekly,101.0579708,Indian,Breakfast,3,Celebration,Dine-in,0,0,1,39.97,1,4,5,1
2022,28,Female,61511.58874,Weekly,145.7081734,Italian,Lunch,5,Business,Dine-in,0,0,0,25.42,3,2,5,1
2029,44,Female,61151.38161,Monthly,146.9031658,Chinese,Dinner,8,Business,Takeaway,1,1,1,36.04,1,4,5,1
2035,19,Female,128264.443,Rarely,143.0029985,Indian,Breakfast,9,Celebration,Dine-in,0,0,0,18.53,4,1,5,1
2049,62,Male,128798.4015,Daily,188.0023771,Mexican,Breakfast,1,Business,Takeaway,0,0,1,13.3,3,2,5,1
2056,59,Male,126609.5208,Monthly,136.2716707,Chinese,Lunch,1,Celebration,Takeaway,0,1,1,14.47,3,2,5,1
2059,42,Female,73361.02456,Daily,148.3457917,Chinese,Lunch,4,Celebration,Dine-in,0,0,1,28.6,3,2,5,1
2076,65,Male,33695.23635,Monthly,81.59302704,Indian,Lunch,7,Casual,Takeaway,0,1,1,14.14,2,3,5,1
2079,61,Female,105014.2171,Weekly,177.892404,American,Lunch,1,Business,Dine-in,0,1,0,4.4,3,2,5,1
2095,59,Female,123754.3693,Weekly,154.4950462,American,Dinner,4,Casual,Takeaway,1,0,0,55.46,3,2,5,1
2104,36,Male,140918.1651,Weekly,183.1199452,Italian,Dinner,7,Business,Takeaway,0,1,0,54.16,3,2,5,1
2118,46,Male,96007.38275,Monthly,179.4408307,American,Breakfast,7,Casual,Dine-in,1,1,0,4.28,4,1,5,1
2121,23,Female,52765.35765,Weekly,118.3164863,Italian,Lunch,4,Casual,Dine-in,1,0,0,18.2,2,3,5,1
2128,37,Female,130359.5084,Rarely,192.1336272,American,Breakfast,5,Casual,Dine-in,0,0,1,10.89,1,4,5,1
2134,31,Male,134509.9068,Weekly,178.3902008,Indian,Breakfast,5,Business,Dine-in,0,1,0,50.95,2,3,5,1
2138,41,Female,71651.42363,Weekly,140.2911256,Mexican,Dinner,4,Business,Takeaway,0,0,0,38.37,3,2,5,1
2139,63,Female,147241.9542,Rarely,151.199537,American,Lunch,5,Celebration,Dine-in,1,1,1,49.46,2,3,5,1
2144,20,Male,103957.7093,Rarely,159.1839406,Indian,Breakfast,5,Casual,Takeaway,1,1,0,17.53,3,2,5,1
2148,25,Female,150042.5498,Weekly,178.0108154,American,Dinner,4,Business,Takeaway,1,1,1,18.13,3,2,5,1
659,42,Female,27689.31522,Monthly,48.28771951,Chinese,Dinner,8,Celebration,Takeaway,0,1,1,26.85,4,5,2,1
669,54,Female,132804.5624,Rarely,143.2325249,American,Lunch,2,Business,Takeaway,1,0,0,2.33,4,4,3,1
705,30,Male,37256.5886,Daily,86.9232625,Italian,Dinner,1,Casual,Dine-in,0,0,1,44.4,5,2,4,1
714,50,Male,32900.12881,Weekly,74.93632706,Italian,Dinner,4,Business,Dine-in,0,0,0,23.46,3,3,5,1
724,37,Male,131762.978,Weekly,192.0126468,Indian,Lunch,8,Celebration,Dine-in,0,1,1,32.84,5,5,1,1
755,57,Female,102094.7734,Weekly,169.6387642,Italian,Lunch,6,Business,Dine-in,0,0,1,2.8,4,3,4,1
794,67,Female,53854.29967,Rarely,112.1321946,Indian,Breakfast,8,Celebration,Dine-in,0,1,1,4.25,5,2,4,1
830,18,Female,88776.00946,Weekly,150.9915852,Italian,Dinner,9,Celebration,Takeaway,1,0,1,12.76,1,5,5,1
832,42,Female,21938.71583,Weekly,74.68310898,Chinese,Breakfast,6,Celebration,Takeaway,0,0,0,15.93,3,5,3,1
862,51,Female,106253.2384,Daily,138.0736625,Chinese,Lunch,8,Celebration,Dine-in,0,1,0,13.03,4,3,4,1
882,42,Female,25800.48145,Monthly,68.72287313,American,Lunch,3,Casual,Takeaway,0,0,1,26.99,3,3,5,1
930,53,Male,39790.29848,Daily,73.16230909,American,Lunch,3,Casual,Dine-in,1,0,0,45.65,4,3,4,1
958,51,Female,56826.49203,Rarely,100.7486032,American,Lunch,8,Celebration,Takeaway,0,1,0,10.78,5,3,3,1
991,35,Male,53222.07079,Weekly,124.3355971,Italian,Dinner,2,Business,Dine-in,1,1,1,58.09,5,4,2,1
995,42,Male,80907.43606,Rarely,118.7915095,Indian,Dinner,7,Casual,Takeaway,0,1,0,1.97,3,3,5,1
999,20,Male,126991.2497,Daily,128.8732486,Mexican,Lunch,4,Casual,Takeaway,1,0,1,31.76,3,4,4,1
1013,45,Female,66241.84528,Monthly,125.3732184,Chinese,Lunch,9,Business,Dine-in,0,0,0,2.77,3,5,3,1
1037,25,Female,74473.22489,Daily,145.7953574,Indian,Dinner,9,Casual,Takeaway,1,0,0,48.18,5,4,2,1
1068,19,Male,45975.57006,Daily,59.43942266,Indian,Lunch,8,Casual,Takeaway,0,0,1,59.67,4,5,2,1
1069,20,Male,47233.56732,Monthly,98.023262,Mexican,Dinner,2,Celebration,Dine-in,0,0,0,12.3,5,3,3,1
1071,68,Male,46137.37317,Monthly,52.36152402,Mexican,Dinner,3,Casual,Takeaway,0,1,1,8.87,3,4,4,1
1087,36,Male,148821.7113,Monthly,194.1205165,Chinese,Dinner,5,Casual,Dine-in,1,1,1,12.22,5,5,1,1
1128,64,Female,129480.8386,Daily,180.1129124,Chinese,Dinner,2,Celebration,Dine-in,0,1,1,52.53,2,4,5,1
1147,40,Male,54424.57899,Daily,147.9130385,American,Dinner,7,Casual,Dine-in,0,0,0,8.24,2,4,5,1
1215,55,Female,85929.00399,Daily,150.8062821,Italian,Lunch,7,Celebration,Dine-in,1,1,1,50.91,2,5,4,1
1218,49,Male,81167.06961,Weekly,160.6736235,Indian,Lunch,8,Business,Dine-in,1,1,1,12.03,4,2,5,1
1238,31,Female,137602.3313,Weekly,154.6746315,Chinese,Breakfast,5,Business,Takeaway,0,0,0,27.6,5,3,3,1
1240,58,Female,140982.1955,Weekly,186.298598,Italian,Dinner,8,Celebration,Takeaway,0,1,1,3.96,4,5,2,1
1248,32,Female,107719.6997,Weekly,146.6411179,Italian,Dinner,3,Casual,Dine-in,0,1,1,48.37,2,4,5,1
1253,52,Male,111131.5025,Daily,174.7788966,Indian,Breakfast,4,Celebration,Dine-in,0,1,0,49.32,2,5,4,1
1254,46,Female,148439.9431,Rarely,198.0540953,Chinese,Breakfast,2,Casual,Dine-in,1,1,1,35.9,5,5,1,1
1264,52,Female,142020.8283,Weekly,149.55886,Chinese,Lunch,4,Celebration,Dine-in,0,1,0,43.35,5,5,1,1
1265,24,Male,55934.07665,Weekly,146.3220709,Indian,Breakfast,6,Business,Dine-in,0,1,0,4.31,5,3,3,1
1279,18,Male,18516.92162,Monthly,61.70119115,Indian,Lunch,2,Casual,Dine-in,1,1,1,24.23,5,1,5,1
1320,36,Female,93400.11391,Weekly,130.8414249,Mexican,Dinner,9,Business,Takeaway,0,1,1,7.33,4,4,3,1
1322,59,Male,89936.15096,Weekly,126.0298014,American,Dinner,2,Business,Dine-in,1,1,1,18.88,3,5,3,1
1354,46,Female,123650.3849,Weekly,158.5134811,Mexican,Lunch,3,Business,Dine-in,0,0,0,7.91,5,3,3,1
1357,52,Female,56914.69352,Daily,113.0672704,Indian,Dinner,6,Celebration,Takeaway,1,1,0,20.33,3,5,3,1
1416,34,Male,40819.42269,Monthly,74.88782192,Mexican,Lunch,2,Casual,Takeaway,0,1,0,21.16,3,3,5,1
1426,26,Male,112465.0387,Daily,126.2629192,American,Lunch,3,Business,Takeaway,0,0,0,12.29,3,3,5,1
1428,69,Male,67075.04981,Weekly,133.7475406,American,Lunch,1,Casual,Takeaway,0,0,0,9.3,3,3,5,1
1457,34,Female,136530.6236,Weekly,170.8020021,Indian,Dinner,8,Celebration,Dine-in,1,0,1,4.23,1,5,5,1
1476,68,Male,138095.4906,Weekly,146.8377287,American,Breakfast,4,Celebration,Dine-in,0,0,1,25.75,2,4,5,1
1479,36,Female,82258.92239,Monthly,125.9674166,Italian,Lunch,1,Business,Dine-in,0,0,1,21.89,3,3,5,1
1491,46,Female,73267.2298,Weekly,118.3677369,Chinese,Breakfast,4,Casual,Dine-in,0,1,1,27.63,5,1,5,1
1494,19,Male,111407.6815,Daily,183.6382842,Chinese,Lunch,9,Casual,Takeaway,1,1,1,3.67,2,4,5,1
1499,61,Female,62609.25632,Weekly,136.8315271,American,Dinner,2,Celebration,Dine-in,1,1,0,9.87,2,4,5,1
1505,47,Male,119573.6144,Monthly,179.9000595,Indian,Lunch,7,Casual,Takeaway,0,1,0,10.17,3,3,5,1
1510,69,Female,45713.22213,Daily,70.94722861,Mexican,Lunch,9,Celebration,Dine-in,1,1,1,44.35,3,3,5,1
1620,57,Female,95964.03849,Weekly,157.167139,American,Breakfast,3,Casual,Dine-in,0,1,1,14.21,4,2,5,1
1653,29,Female,42932.91391,Daily,85.53051295,Mexican,Dinner,1,Business,Dine-in,0,0,0,58.68,1,5,5,1
1661,50,Male,109358.859,Daily,165.0367958,Chinese,Dinner,3,Business,Dine-in,0,1,0,51.75,4,2,5,1
1674,57,Male,78310.17744,Weekly,148.8521142,American,Lunch,9,Celebration,Dine-in,1,0,1,15.38,3,3,5,1
1677,37,Male,102077.3518,Daily,146.1547031,Indian,Dinner,8,Business,Takeaway,0,0,1,14.9,2,4,5,1
1703,56,Female,76602.45677,Daily,167.6044277,Italian,Lunch,9,Celebration,Dine-in,0,0,0,37.39,3,3,5,1
1715,31,Male,97999.2869,Monthly,142.8468716,Indian,Dinner,9,Casual,Dine-in,1,0,0,7.58,3,3,5,1
1716,62,Male,143336.8285,Weekly,151.7757537,Italian,Lunch,9,Casual,Dine-in,0,0,0,27.92,3,3,5,1
1757,35,Female,132942.0519,Daily,159.8633334,Italian,Dinner,5,Celebration,Takeaway,0,0,0,23.41,1,5,5,1
1772,51,Female,92961.49523,Daily,164.452804,Italian,Lunch,6,Casual,Takeaway,0,0,1,6.09,2,4,5,1
1777,41,Female,96025.97544,Rarely,152.6645915,Chinese,Lunch,3,Casual,Dine-in,0,0,1,14.55,3,3,5,1
1778,57,Male,97175.15766,Daily,132.707628,Mexican,Dinner,6,Celebration,Takeaway,0,0,0,42.6,4,2,5,1
1853,27,Female,137856.7021,Daily,199.8293332,American,Dinner,8,Celebration,Takeaway,0,1,1,5.83,3,3,5,1
1857,44,Male,141709.4901,Daily,156.9470955,Indian,Lunch,6,Business,Dine-in,0,1,0,8.53,1,5,5,1
1895,58,Female,71072.0982,Daily,128.7528853,Indian,Breakfast,8,Celebration,Dine-in,0,0,0,49.35,4,2,5,1
1899,68,Male,32866.29867,Monthly,67.27392541,Chinese,Breakfast,4,Casual,Dine-in,0,1,1,26.1,3,3,5,1
1904,44,Male,69610.40116,Weekly,176.074757,Italian,Breakfast,4,Celebration,Dine-in,1,0,0,57.92,1,5,5,1
1909,23,Female,86895.79491,Monthly,157.9234052,Chinese,Breakfast,9,Casual,Takeaway,0,0,0,14.73,3,3,5,1
1915,18,Female,120460.027,Daily,140.5968424,Mexican,Dinner,6,Business,Dine-in,0,1,0,50.31,1,5,5,1
1922,50,Female,94563.35029,Weekly,142.1857036,American,Lunch,7,Celebration,Dine-in,0,1,1,46.92,2,4,5,1
1951,20,Male,131247.6273,Weekly,160.0513351,Mexican,Lunch,1,Celebration,Dine-in,0,1,0,46.95,5,1,5,1
1956,25,Female,71188.20122,Daily,125.7280002,Mexican,Breakfast,2,Celebration,Dine-in,0,0,1,16.35,3,3,5,1
1997,24,Female,85578.23137,Weekly,130.7522045,Chinese,Dinner,5,Celebration,Dine-in,1,1,1,6.55,4,2,5,1
2019,26,Female,29634.35213,Monthly,39.11191529,Indian,Lunch,3,Celebration,Takeaway,1,1,0,44.36,3,3,5,1
2028,53,Male,81730.85164,Daily,117.4294107,Italian,Lunch,6,Business,Dine-in,0,0,1,6.27,3,3,5,1
2034,40,Female,79035.62936,Monthly,135.5276877,Chinese,Breakfast,7,Business,Takeaway,1,0,1,38.75,5,1,5,1
2045,41,Male,119326.4232,Weekly,162.7443352,Indian,Breakfast,3,Casual,Takeaway,0,0,0,47.3,4,2,5,1
2069,21,Male,62366.20064,Weekly,162.7660883,American,Dinner,6,Business,Takeaway,1,0,1,16.53,2,4,5,1
2071,59,Female,133316.9614,Weekly,151.666548,Italian,Breakfast,6,Celebration,Takeaway,1,0,0,13.69,3,3,5,1
2107,57,Female,120337.4156,Weekly,182.7000623,Indian,Breakfast,9,Celebration,Takeaway,1,0,1,0.69,3,3,5,1
2109,25,Male,36763.1862,Daily,99.68363198,American,Breakfast,3,Casual,Takeaway,0,1,1,26.3,3,3,5,1
2111,57,Male,58708.79192,Weekly,129.4544471,Indian,Dinner,5,Casual,Dine-in,0,0,0,15.26,3,3,5,1
2112,23,Female,105765.7638,Rarely,154.6362015,Chinese,Breakfast,3,Celebration,Dine-in,1,0,1,0.75,3,3,5,1
2119,38,Female,106044.892,Weekly,158.441456,Chinese,Lunch,6,Celebration,Dine-in,0,0,1,10.96,2,4,5,1
2141,47,Male,23133.95594,Weekly,71.00372374,Italian,Lunch,3,Business,Takeaway,1,1,0,59.71,2,4,5,1
2147,62,Male,136606.7565,Weekly,167.7579103,Italian,Lunch,6,Business,Takeaway,1,1,1,24.1,3,3,5,1
2151,46,Male,125200.8312,Monthly,163.2923942,American,Lunch,4,Casual,Dine-in,0,1,0,3.93,3,3,5,1
710,19,Female,77243.91238,Rarely,138.1958463,Chinese,Lunch,4,Business,Takeaway,0,0,1,22.01,3,5,4,1
715,67,Female,44830.70512,Monthly,66.80788321,American,Lunch,6,Casual,Takeaway,0,0,1,8.91,5,3,4,1
768,23,Male,38970.19518,Weekly,50.24520086,Mexican,Breakfast,5,Business,Dine-in,0,1,1,25.1,4,3,5,1
781,65,Female,56622.51135,Monthly,138.4601636,Italian,Dinner,4,Business,Takeaway,0,1,0,24.27,3,5,4,1
849,18,Female,28658.5869,Daily,66.54928999,Chinese,Dinner,8,Business,Takeaway,1,1,0,32.96,4,5,3,1
887,60,Male,84397.99826,Monthly,126.9882022,American,Breakfast,8,Business,Takeaway,1,1,0,25.87,4,4,4,1
957,19,Female,146203.8513,Weekly,145.7328561,Mexican,Dinner,5,Celebration,Takeaway,0,1,1,1.33,5,3,4,1
1020,63,Female,58482.46241,Daily,161.685462,Italian,Dinner,2,Casual,Takeaway,0,1,0,45.85,4,5,3,1
1060,61,Female,125485.8979,Daily,144.7012385,American,Dinner,6,Casual,Dine-in,0,0,1,45.08,3,5,4,1
1080,37,Male,66791.3827,Daily,93.60712477,Italian,Lunch,2,Celebration,Takeaway,1,0,1,36.78,4,4,4,1
1086,28,Female,138936.9658,Daily,156.3968954,Indian,Dinner,8,Business,Takeaway,0,1,0,0.67,2,5,5,1
1100,39,Female,90608.99123,Weekly,149.9610039,Chinese,Breakfast,4,Casual,Dine-in,0,1,0,22.18,4,5,3,1
1116,22,Female,73608.37246,Weekly,152.9312243,Indian,Lunch,1,Casual,Dine-in,1,1,1,37.42,5,2,5,1
1121,35,Male,148266.5386,Monthly,162.0672672,Chinese,Breakfast,7,Casual,Dine-in,0,0,1,0.03,3,4,5,1
1140,46,Male,82113.13558,Daily,144.2409579,American,Dinner,1,Celebration,Dine-in,0,0,1,19.7,4,3,5,1
1144,64,Male,36103.13679,Monthly,85.00409525,Chinese,Breakfast,4,Casual,Dine-in,0,1,1,19.29,3,5,4,1
1168,39,Male,23023.14335,Rarely,72.81474842,Italian,Breakfast,7,Business,Dine-in,1,0,1,16.04,3,4,5,1
1189,18,Female,39595.99336,Weekly,114.4466004,Mexican,Breakfast,3,Business,Takeaway,0,0,0,9.53,4,3,5,1
1195,34,Female,45802.46573,Daily,139.5171756,Indian,Dinner,9,Business,Dine-in,0,1,0,32.21,3,5,4,1
1210,53,Female,72170.96888,Daily,127.1477913,Italian,Dinner,8,Casual,Takeaway,0,0,1,35.36,4,5,3,1
1219,65,Female,49002.62313,Weekly,99.58241342,Mexican,Dinner,1,Casual,Dine-in,1,0,1,57.48,5,3,4,1
1220,46,Male,14379.37732,Monthly,19.98182842,Chinese,Lunch,1,Celebration,Dine-in,0,1,1,23.25,4,3,5,1
1226,30,Female,100762.6369,Rarely,159.6965759,Italian,Dinner,7,Casual,Takeaway,0,0,0,14.83,3,5,4,1
1234,42,Female,145408.482,Daily,179.0452796,Italian,Lunch,7,Business,Takeaway,0,0,1,7.66,5,3,4,1
1239,48,Female,108894.1029,Weekly,160.7628757,American,Dinner,7,Celebration,Takeaway,1,1,1,25.82,3,5,4,1
1271,53,Female,106989.8331,Weekly,164.4765063,Italian,Dinner,7,Business,Takeaway,0,1,0,21.5,4,3,5,1
1273,30,Female,114405.4201,Weekly,134.9897224,Italian,Lunch,9,Business,Takeaway,1,1,1,8.67,4,4,4,1
1275,51,Male,45332.34179,Daily,78.30604288,Mexican,Dinner,6,Business,Dine-in,1,0,1,13.87,5,4,3,1
